Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_UINT1	1	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-tswf-e	CHANNEL_OVERFLOW			CHANNEL_OVERFLOW	Status of channel overflows in the snapshot		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	BUFFER_OVERFLOW			BUFFER_OVERFLOW	Status of buffer		support_data											
Astro	CDF_UINT1	1	2:[2,4]	T/TT	OOOOO	solo_l2_rpw-tds-surv-tswf-e	CHANNEL_CONFIG			CHANNEL_CONFIG	Status of signal channels in the snapshot		support_data											
Astro	CDF_CHAR	8	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-tswf-e	CHANNEL_LABEL			CHANNEL_LABEL	Label for CHANNEL_ON		metadata											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	SAMPS_PER_CH			SAMPS_PER_CH	Number of samples per channel		data											
Astro	CDF_FLOAT	1	2:[4,65536]	T/TT	OOOOO	solo_l2_rpw-tds-surv-tswf-e	WAVEFORM_DATA	V/m		Electric waveform data	Integer data measured on the four high frequency channels of TDS		data											
Astro	CDF_FLOAT	1	2:[3,65536]	T/TT	OOOOO	solo_l2_rpw-tds-surv-tswf-e	WAVEFORM_DATA_RTN	V/m		Electric waveform data	Calibrated electric waveform snapshot measured on the four high frequency channels of TDS in the RTN coordinate system.		data											
Astro	CDF_FLOAT	1	2:[3,3]	T/TT	OOOOO	solo_l2_rpw-tds-surv-tswf-e	RPW_ANTENNA_RTN			RPW antenna orientation	Three RPW electric antenna orientations in the RTN coordinate system.		support_data											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-asun-rates	EPOCH	ns	1.0E-9&gt;s	EPOCH (Terrestrial Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		support_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-asun-rates	EPOCH_1	ns	1.0E-9&gt;s	EPOCH_2 (Terrestrial Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		support_data											
Astro	CDF_REAL8	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-asun-rates	SCET			Spacecraft Elapsed Time	Elapsed time of the onboard clock with 30 s cadence		support_data											
Astro	CDF_REAL8	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-asun-rates	SCET_1			Spacecraft Elapsed Time HR	Elapsed time of the onboard clock with 5 s cadence		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-asun-rates	QUALITY_FLAG			Quality flag	Data quality flag (0: bad, 1: known problems, 2: survey data, 3: good, 4. excellent)		data											
Astro	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_ll02_epd-ept-asun-rates	Ele_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron Flux	Electron number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_ll02_epd-ept-asun-rates	Ele_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron Flux Sigma	Electron number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton Flux	Proton number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton Flux Sigma	Proton number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-asun-rates	Alpha_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Alpha Flux	Alpha number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-asun-rates	Alpha_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Alpha Flux Sigma	Alpha number flux uncertainty		data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-asun-rates	Ele_HR_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron High Resolution Flux	Electron high resolution (HR) number flux in 0.05 - 0.1 MeV range with 5-s cadence		data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-asun-rates	Ele_HR_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron HR Flux Sigma	Electron HR number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_HR_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton High Resolution Flux	Proton HR number flux with 5-s cadence		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_HR_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton HR Flux Sigma	Proton HR number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Ele_Bins_Low_Energy	MeV	1.602e-13&gt;J	Electron bins low energy	Lowest energy of each energy bin for electron flux		support_data											
Astro	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Ele_Bins_Width	MeV	1.602e-13&gt;J	Electron bins width	Width of each energy bin for electron flux		support_data											
Astro	CDF_CHAR	25	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Ele_Bins_Text			Electron energy bins	Text description of each energy bin for electron flux		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_Bins_Low_Energy	MeV	1.602e-13&gt;J	Proton bins low energy	Lowest energy of each energy bin for proton flux		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_Bins_Width	MeV	1.602e-13&gt;J	Proton bins width	Width of each energy bin for proton flux		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_Bins_Text			Proton energy bins	Text description of each energy bin for proton flux		metadata											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Alpha_Bins_Low_Energy	MeV	1.602e-13&gt;J	Alpha bins low energy	Lowest energy of each energy bin for alpha flux		support_data											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Alpha_Bins_Width	MeV	1.602e-13&gt;J	Alpha bins width	Width of each energy bin for alpha flux		support_data											
Astro	CDF_CHAR	25	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Alpha_Bins_Text			Alpha energy bins	Text description of each energy bin for alpha flux		metadata											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_HR_Bins_Low_Energy	MeV	1.602e-13&gt;J	Proton HR bins low energy	Lowest energy of each energy bin for proton HR flux		support_data											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_HR_Bins_Width	MeV	1.602e-13&gt;J	Proton HR bins width	Width of each energy bin for proton HR flux		support_data											
Astro	CDF_CHAR	25	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-asun-rates	Prot_HR_Bins_Text			Proton HR energy bins	Text description of each energy bin for proton HR flux		metadata											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-north-rates	EPOCH	ns	1.0E-9&gt;s	EPOCH (Terrestrial Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		support_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-north-rates	EPOCH_1	ns	1.0E-9&gt;s	EPOCH_2 (Terrestrial Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		support_data											
Astro	CDF_REAL8	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-north-rates	SCET			Spacecraft Elapsed Time	Elapsed time of the onboard clock with 30 s cadence		support_data											
Astro	CDF_REAL8	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-north-rates	SCET_1			Spacecraft Elapsed Time HR	Elapsed time of the onboard clock with 5 s cadence		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-north-rates	QUALITY_FLAG			Quality flag	Data quality flag (0: bad, 1: known problems, 2: survey data, 3: good, 4: excellent)		data											
Astro	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_ll02_epd-ept-north-rates	Ele_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron Flux	Electron number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_ll02_epd-ept-north-rates	Ele_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron Flux Sigma	Electron number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton Flux	Proton number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton Flux Sigma	Proton number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-north-rates	Alpha_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Alpha Flux	Alpha number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-north-rates	Alpha_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Alpha Flux Sigma	Alpha number flux uncertainty		data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-north-rates	Ele_HR_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron High Resolution Flux	Electron high resolution (HR) number flux in 0.05 - 0.1 MeV range with 5-s cadence		data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-north-rates	Ele_HR_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron HR Flux Sigma	Electron HR number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_HR_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton High Resolution Flux	Proton HR number flux with 5-s cadence		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_HR_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton HR Flux Sigma	Proton HR number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Ele_Bins_Low_Energy	MeV	1.602e-13&gt;J	Electron bins low energy	Lowest energy of each energy bin for electron flux		support_data											
Astro	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Ele_Bins_Width	MeV	1.602e-13&gt;J	Electron bins width	Width of each energy bin for electron flux		support_data											
Astro	CDF_CHAR	25	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Ele_Bins_Text			Electron energy bins	Text description of each energy bin for electron flux		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_Bins_Low_Energy	MeV	1.602e-13&gt;J	Proton bins low energy	Lowest energy of each energy bin for proton flux		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_Bins_Width	MeV	1.602e-13&gt;J	Proton bins width	Width of each energy bin for proton flux		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_Bins_Text			Proton energy bins	Text description of each energy bin for proton flux		metadata											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Alpha_Bins_Low_Energy	MeV	1.602e-13&gt;J	Alpha bins low energy	Lowest energy of each energy bin for alpha flux		support_data											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Alpha_Bins_Width	MeV	1.602e-13&gt;J	Alpha bins width	Width of each energy bin for alpha flux		support_data											
Astro	CDF_CHAR	25	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Alpha_Bins_Text			Alpha energy bins	Text description of each energy bin for alpha flux		metadata											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_HR_Bins_Low_Energy	MeV	1.602e-13&gt;J	Proton HR bins low energy	Lowest energy of each energy bin for proton HR flux		support_data											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_HR_Bins_Width	MeV	1.602e-13&gt;J	Proton HR bins width	Width of each energy bin for proton HR flux		support_data											
Astro	CDF_CHAR	25	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-north-rates	Prot_HR_Bins_Text			Proton HR energy bins	Text description of each energy bin for proton HR flux		metadata											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-south-rates	EPOCH	ns	1.0E-9&gt;s	EPOCH (Terrestrial Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		support_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-south-rates	EPOCH_1	ns	1.0E-9&gt;s	EPOCH_2 (Terrestrial Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		support_data											
Astro	CDF_REAL8	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-south-rates	SCET			Spacecraft Elapsed Time	Elapsed time of the onboard clock with 30 s cadence		support_data											
Astro	CDF_REAL8	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-south-rates	SCET_1			Spacecraft Elapsed Time HR	Elapsed time of the onboard clock with 5 s cadence		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-south-rates	QUALITY_FLAG			Quality flag	Data quality flag (0: bad, 1: known problems, 2: survey data, 3: good, 4: excellent)		data											
Astro	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_ll02_epd-ept-south-rates	Ele_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron Flux	Electron number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_ll02_epd-ept-south-rates	Ele_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron Flux Sigma	Electron number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton Flux	Proton number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton Flux Sigma	Proton number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-south-rates	Alpha_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Alpha Flux	Alpha number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-south-rates	Alpha_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Alpha Flux Sigma	Alpha number flux uncertainty		data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-south-rates	Ele_HR_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron High Resolution Flux	Electron high resolution (HR) number flux in 0.05-0.1 MeV range with 5-s cadence		data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-south-rates	Ele_HR_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron HR Flux Sigma	Electron HR number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_HR_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton High Resolution Flux	Proton HR number flux with 5-s cadence		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_HR_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton HR Flux Sigma	Proton HR number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Ele_Bins_Low_Energy	MeV	1.602e-13&gt;J	Electron bins low energy	Lowest energy of each energy bin for electron flux		support_data											
Astro	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Ele_Bins_Width	MeV	1.602e-13&gt;J	Electron bins width	Width of each energy bin for electron flux		support_data											
Astro	CDF_CHAR	25	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Ele_Bins_Text			Electron energy bins	Text description of each energy bin for electron flux		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_Bins_Low_Energy	MeV	1.602e-13&gt;J	Proton bins low energy	Lowest energy of each energy bin for proton flux		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_Bins_Width	MeV	1.602e-13&gt;J	Proton bins width	Width of each energy bin for proton flux		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_Bins_Text			Proton energy bins	Text description of each energy bin for proton flux		metadata											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Alpha_Bins_Low_Energy	MeV	1.602e-13&gt;J	Alpha bins low energy	Lowest energy of each energy bin for alpha flux		support_data											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Alpha_Bins_Width	MeV	1.602e-13&gt;J	Alpha bins width	Width of each energy bin for alpha flux		support_data											
Astro	CDF_CHAR	25	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Alpha_Bins_Text			Alpha energy bins	Text description of each energy bin for alpha flux		metadata											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_HR_Bins_Low_Energy	MeV	1.602e-13&gt;J	Proton HR bins low energy	Lowest energy of each energy bin for proton HR flux		support_data											
Astro	CDF_REAL4	1	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_HR_Bins_Width	MeV	1.602e-13&gt;J	Proton HR bins width	Width of each energy bin for proton HR flux		support_data											
Astro	CDF_CHAR	25	1:[2]	F/T	OOOOO	solo_ll02_epd-ept-south-rates	Prot_HR_Bins_Text			Proton HR energy bins	Text description of each energy bin for proton HR flux		metadata											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-sun-rates	EPOCH	ns	1.0E-9&gt;s	EPOCH (Terrestrial Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		support_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-sun-rates	EPOCH_1	ns	1.0E-9&gt;s	EPOCH_2 (Terrestrial Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		support_data											
Astro	CDF_REAL8	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-sun-rates	SCET			Spacecraft Elapsed Time	Elapsed time of the onboard clock with 30 s cadence		support_data											
Astro	CDF_REAL8	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-sun-rates	SCET_1			Spacecraft Elapsed Time HR	Elapsed time of the onboard clock with 5 s cadence		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-sun-rates	QUALITY_FLAG			Quality flag	Data quality flag (0: bad, 1: known problems, 2: survey data, 3: good, 4: excellent)		data											
Astro	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_ll02_epd-ept-sun-rates	Ele_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron Flux	Electron number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_ll02_epd-ept-sun-rates	Ele_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron Flux Sigma	Electron number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_ll02_epd-ept-sun-rates	Prot_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton Flux	Proton number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_ll02_epd-ept-sun-rates	Prot_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton Flux Sigma	Proton number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-sun-rates	Alpha_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Alpha Flux	Alpha number flux as a function of energy (30-s cadence)		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-sun-rates	Alpha_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Alpha Flux Sigma	Alpha number flux uncertainty		data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-sun-rates	Ele_HR_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron High Resolution Flux	Electron high resolution (HR) number flux in 0.05-0.1 MeV range with 5-s cadence		data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_ll02_epd-ept-sun-rates	Ele_HR_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Electron HR Flux Sigma	Electron HR number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-sun-rates	Prot_HR_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton High Resolution Flux	Proton HR number flux with 5-s cadence		data											
Astro	CDF_REAL4	1	1:[2]	T/T	OOOOO	solo_ll02_epd-ept-sun-rates	Prot_HR_Flux_Sigma	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	Proton HR Flux Sigma	Proton HR number flux uncertainty		data											
Astro	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-sun-rates	Ele_Bins_Low_Energy	MeV	1.602e-13&gt;J	Electron bins low energy	Lowest energy of each energy bin for electron flux		support_data											
Astro	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-sun-rates	Ele_Bins_Width	MeV	1.602e-13&gt;J	Electron bins width	Width of each energy bin for electron flux		support_data											
Astro	CDF_CHAR	25	1:[8]	F/T	OOOOO	solo_ll02_epd-ept-sun-rates	Ele_Bins_Text			Electron energy bins	Text description of each energy bin for electron flux		metadata											
