ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Al_ENERGY	Al_ENERGY	Energy Bins for Al		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				Al_ENERGY_LABL		log										Al_ENERGY_DELTAMINUS	Al_ENERGY_DELTAPLUS		Al_ENERGY						
ASTRO	CDF_CHAR	14	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Al_ENERGY_LABL	Al_ENERGY_LABL	Al									A18		metadata																									
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Al_ENERGY_DELTAMINUS	Al_ENERGY_DELTAMINUS	Minus values for Energy Bins for Al	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Al_ENERGY_DELTAMINUS	support_data						log																			
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Al_ENERGY_DELTAPLUS	Al_ENERGY_DELTAPLUS	Plus values for Energy Bins for Al	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Al_ENERGY_DELTAPLUS	support_data						log																			
ASTRO	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R26B_He_SECT_Rate	R26B_He_SECT_Rate	He sectored count rate R26B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	He rate R26B	support_data	spectrogram		R26_He_SECT_ENERGY	R26_He_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL								R26B_He_SECT&gt;rate						
ASTRO	CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	A_H_Rate	A_H_Rate	H count rate side A		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	H rate A	support_data	spectrogram		H_ENERGY	H_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											A_H&gt;rate						
ASTRO	CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	A_N_Rate	A_N_Rate	N count rate side A		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	N rate A	support_data	spectrogram		N_ENERGY	N_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											A_N&gt;rate						
ASTRO	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	N_ENERGY	N_ENERGY	Energy Bins for N		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				N_ENERGY_LABL		log										N_ENERGY_DELTAMINUS	N_ENERGY_DELTAPLUS		N_ENERGY						
ASTRO	CDF_CHAR	14	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	N_ENERGY_LABL	N_ENERGY_LABL	N									A18		metadata																									
ASTRO	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	N_ENERGY_DELTAMINUS	N_ENERGY_DELTAMINUS	Minus values for Energy Bins for  N	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	N_ENERGY_DELTAMINUS	support_data						log																			
ASTRO	CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	N_ENERGY_DELTAPLUS	N_ENERGY_DELTAPLUS	Plus values for Energy Bins for  N	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	N_ENERGY_DELTAPLUS	support_data						log																			
ASTRO	CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_B_R26_SECT_RTN	LET1_B_R26_SECT_RTN	LET1_B_R26_SECT_RTN	Flow direction (Unit Vector) for each direction bin. [R,T,N]		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [R,T,N]	support_data			LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;direction			label_dir_RTN								LET1_B_R26_SECT_RTN						
ASTRO	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R1B_H_SECT_Flux	R1B_H_SECT_Flux	[CDAWeb plots not supported] H sectored flux R1B		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0001	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H flux R1B	data	no_plot		R1_H_SECT_ENERGY	R1_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL					R1B_H_SECT_Uncertainty	R1B_H_SECT_Uncertainty		R1B_H_SECT&gt;flux					PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R1B_H_SECT_Uncertainty	R1B_H_SECT_Uncertainty	H sectored uncertainty R1B		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0001	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H uncertainty R1B	support_data	spectrogram		R1_H_SECT_ENERGY	R1_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL								R1B_H_SECT&gt;uncertainty						
ASTRO	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R26A_H_SECT_Flux	R26A_H_SECT_Flux	[CDAWeb plots not supported] H sectored flux R26A		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0001	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H flux R26A	data	no_plot		R26_H_SECT_ENERGY	R26_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL					R26A_H_SECT_Uncertainty	R26A_H_SECT_Uncertainty		R26A_H_SECT&gt;flux					PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R26A_H_SECT_Uncertainty	R26A_H_SECT_Uncertainty	H sectored uncertainty R26A		cm!E-2!Nsr!E-1!Nsec!E-1!NMeV!E-1!N	0.0001	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	H uncertainty R26A	support_data	spectrogram		R26_H_SECT_ENERGY	R26_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL								R26A_H_SECT&gt;uncertainty						
ASTRO	CDF_FLOAT	1	1:[9]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_B_R1_SECT_PA	LET1_B_R1_SECT_PA	LET1_B_R1_SECT_PA	Pitch Angle for each direction bin.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	Pitch	support_data			LET1_R1_SECTORS	LET1_R1_SECTORS_LABL		linear		position&gt;angle											LET1_B_R1_SECT_PA						
ASTRO	CDF_FLOAT	1	2:[9,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_A_R1_SECT_RTN	LET1_A_R1_SECT_RTN	LET1_A_R1_SECT_RTN	Flow direction (Unit Vector) for each direction bin. [R,T,N]		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [R,T,N]	support_data			LET1_R1_SECTORS	LET1_R1_SECTORS_LABL		linear		position&gt;direction			label_dir_RTN								LET1_A_R1_SECT_RTN						
ASTRO	CDF_FLOAT	1	1:[29]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_Si_Rate	B_Si_Rate	Si count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Si rate B	support_data	spectrogram		Si_ENERGY	Si_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_Si&gt;rate						
ASTRO	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	A_Mg_Rate	A_Mg_Rate	Mg count rate side A		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Mg rate A	support_data	spectrogram		Mg_ENERGY	Mg_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											A_Mg&gt;rate						
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Mg_ENERGY	Mg_ENERGY	Energy Bins for Mg		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				Mg_ENERGY_LABL		log										Mg_ENERGY_DELTAMINUS	Mg_ENERGY_DELTAPLUS		Mg_ENERGY						
ASTRO	CDF_CHAR	14	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Mg_ENERGY_LABL	Mg_ENERGY_LABL	Mg									A18		metadata																									
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Mg_ENERGY_DELTAMINUS	Mg_ENERGY_DELTAMINUS	Minus values for Energy Bins for Mg	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Mg_ENERGY_DELTAMINUS	support_data						log																			
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Mg_ENERGY_DELTAPLUS	Mg_ENERGY_DELTAPLUS	Plus values for Energy Bins for Mg	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Mg_ENERGY_DELTAPLUS	support_data						log																			
ASTRO	CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_A_R26_SECT_PA	LET1_A_R26_SECT_PA	LET1_A_R26_SECT_PA	Pitch Angle for each direction bin.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	Pitch	support_data			LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;angle											LET1_A_R26_SECT_PA						
ASTRO	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_Ne_Rate	B_Ne_Rate	Ne count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Ne rate B	support_data	spectrogram		Ne_ENERGY	Ne_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_Ne&gt;rate						
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Ne_ENERGY	Ne_ENERGY	Energy Bins for Ne		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				Ne_ENERGY_LABL		log										Ne_ENERGY_DELTAMINUS	Ne_ENERGY_DELTAPLUS		Ne_ENERGY						
ASTRO	CDF_CHAR	14	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Ne_ENERGY_LABL	Ne_ENERGY_LABL	Ne									A18		metadata																									
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Ne_ENERGY_DELTAMINUS	Ne_ENERGY_DELTAMINUS	Minus values for Energy Bins for Ne	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Ne_ENERGY_DELTAMINUS	support_data						log																			
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	Ne_ENERGY_DELTAPLUS	Ne_ENERGY_DELTAPLUS	Plus values for Energy Bins for Ne	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Ne_ENERGY_DELTAPLUS	support_data						log																			
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates60	HGC_Lat	HGC_Lat	Spacecraft Position, Latitude at timestamp HGC	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HGC_Lat						
ASTRO	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_Al_Rate	B_Al_Rate	Al count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Al rate B	support_data	spectrogram		Al_ENERGY	Al_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_Al&gt;rate						
ASTRO	CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_N_Rate	B_N_Rate	N count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	N rate B	support_data	spectrogram		N_ENERGY	N_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_N&gt;rate						
ASTRO	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R26A_He_SECT_Rate	R26A_He_SECT_Rate	He sectored count rate R26A		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	He rate R26A	support_data	spectrogram		R26_He_SECT_ENERGY	R26_He_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL								R26A_He_SECT&gt;rate						
ASTRO	CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_C_Rate	B_C_Rate	C count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	C rate B	support_data	spectrogram		C_ENERGY	C_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_C&gt;rate						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_B_PA	LET1_B_PA	LET1_B_PA	Pitch Angle for each direction bin.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	Pitch	support_data						linear		position&gt;angle											LET1_B_PA						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates60	HGC_R	HGC_R	Spacecraft Position, Radial Distance at timestamp	Spacecraft position, radial distance at timestamp. See Franz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch	F5.3	Pos_R	support_data						linear		position&gt;radial											HGC_R	1.495978E11&gt;m					
ASTRO	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_O_Rate	B_O_Rate	O count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	O rate B	support_data	spectrogram		O_ENERGY	O_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_O&gt;rate						
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	O_ENERGY	O_ENERGY	Energy Bins for O		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				O_ENERGY_LABL		log										O_ENERGY_DELTAMINUS	O_ENERGY_DELTAPLUS		O_ENERGY						
ASTRO	CDF_CHAR	14	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	O_ENERGY_LABL	O_ENERGY_LABL	O									A18		metadata																									
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	O_ENERGY_DELTAMINUS	O_ENERGY_DELTAMINUS	Minus values for Energy Bins for  O	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	O_ENERGY_DELTAMINUS	support_data						log																			
ASTRO	CDF_FLOAT	1	1:[28]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates60	O_ENERGY_DELTAPLUS	O_ENERGY_DELTAPLUS	Plus values for Energy Bins for  O	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	O_ENERGY_DELTAPLUS	support_data						log																			
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates60	HGC_Lon	HGC_Lon	Spacecraft Position, Longitude at timestamp HGC	Spacecraft position, longitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch	F5.1	Pos_longitude	support_data						linear		position&gt;latitude											HGC_Lon						
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_B_HCI	LET1_B_HCI	LET1_B_HCI	Flow direction (Unit Vector) for each direction bin. [x,y,z] HCI		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [x,y,z] HCI	support_data				label_dir_HCI		linear		position&gt;direction											LET1_B_HCI						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates60	HCI_Lat	HCI_Lat	Spacecraft Position, Latitude at timestamp HCI	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HCI_Lat						
ASTRO	CDF_FLOAT	1	1:[29]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_S_Rate	B_S_Rate	S count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	S rate B	support_data	spectrogram		S_ENERGY	S_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_S&gt;rate						
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_A_RTN	LET1_A_RTN	LET1_A_RTN	Flow direction (Unit Vector) for each direction bin. [R,T,N]		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [R,T,N]	support_data				label_dir_RTN		linear		position&gt;direction											LET1_A_RTN						
ASTRO	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R1B_He_SECT_Rate	R1B_He_SECT_Rate	He sectored count rate R1B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	He rate R1B	support_data	spectrogram		R1_He_SECT_ENERGY	R1_He_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL								R1B_He_SECT&gt;rate						
ASTRO	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R26A_H_SECT_Rate	R26A_H_SECT_Rate	H sectored count rate R26A		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	H rate R26A	support_data	spectrogram		R26_H_SECT_ENERGY	R26_H_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL								R26A_H_SECT&gt;rate						
ASTRO	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R26B_He_SECT_Flux	R26B_He_SECT_Flux	[CDAWeb plots not supported] He sectored flux R26B		cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N	0.0001	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	He flux R26B	data	no_plot		R26_He_SECT_ENERGY	R26_He_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL					R26B_He_SECT_Uncertainty	R26B_He_SECT_Uncertainty		R26B_He_SECT&gt;flux					PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R26B_He_SECT_Uncertainty	R26B_He_SECT_Uncertainty	He sectored uncertainty R26B		cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N	0.0001	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	He uncertainty R26B	support_data	spectrogram		R26_He_SECT_ENERGY	R26_He_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL								R26B_He_SECT&gt;uncertainty						
ASTRO	CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_B_R26_SECT_HCI	LET1_B_R26_SECT_HCI	LET1_B_R26_SECT_HCI	Flow direction (Unit Vector) for each direction bin. [x,y,z] HCI		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [x,y,z] HCI	support_data			LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;direction			label_dir_HCI								LET1_B_R26_SECT_HCI						
ASTRO	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	A_Ne_Rate	A_Ne_Rate	Ne count rate side A		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Ne rate A	support_data	spectrogram		Ne_ENERGY	Ne_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											A_Ne&gt;rate						
ASTRO	CDF_FLOAT	1	1:[32]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_Fe_Rate	B_Fe_Rate	Fe count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Fe rate B	support_data	spectrogram		Fe_ENERGY	Fe_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_Fe&gt;rate						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates60	HCI_Lon	HCI_Lon	Spacecraft Position, Longitude at timestamp HCI	Spacecraft position, longitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch	F5.1	Pos_longitude	support_data						linear		position&gt;latitude											HCI_Lon						
ASTRO	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	A_O_Rate	A_O_Rate	O count rate side A		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	O rate A	support_data	spectrogram		O_ENERGY	O_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											A_O&gt;rate						
ASTRO	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_Mg_Rate	B_Mg_Rate	Mg count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Mg rate B	support_data	spectrogram		Mg_ENERGY	Mg_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_Mg&gt;rate						
ASTRO	CDF_FLOAT	1	1:[33]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	A_Ni_Rate	A_Ni_Rate	Ni count rate side A		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Ni rate A	support_data	spectrogram		Ni_ENERGY	Ni_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											A_Ni&gt;rate						
ASTRO	CDF_FLOAT	1	1:[28]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	B_Na_Rate	B_Na_Rate	Na count rate side B		counts s!E-1!N	0.0001	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Na rate B	support_data	spectrogram		Na_ENERGY	Na_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_Na&gt;rate						
ASTRO	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R1B_He_SECT_Flux	R1B_He_SECT_Flux	[CDAWeb plots not supported] He sectored flux R1B		cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N	0.0001	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	He flux R1B	data	no_plot		R1_He_SECT_ENERGY	R1_He_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL					R1B_He_SECT_Uncertainty	R1B_He_SECT_Uncertainty		R1B_He_SECT&gt;flux					PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates60	R1B_He_SECT_Uncertainty	R1B_He_SECT_Uncertainty	He sectored uncertainty R1B		cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N	0.0001	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	He uncertainty R1B	support_data	spectrogram		R1_He_SECT_ENERGY	R1_He_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL								R1B_He_SECT&gt;uncertainty						
ASTRO	CDF_FLOAT	1	1:[9]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_A_R1_SECT_SA	LET1_A_R1_SECT_SA	Nominal Parker spiral angle LET1 A R1 SECT	Angle between particle direction and nominal outward Parker spiral, based on 400km/s solar wind and corotation breakdown at 10Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	support_data	time_series		LET1_R1_SECTORS	LET1_R1_SECTORS_LABL		linear		position&gt;angle											LET1_A_R1_SECT_SA						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_A_SA	LET1_A_SA	Nominal Parker spiral angle LET1 A	Angle between particle direction and nominal outward Parker Spiral, based on 400km/s solar wind and corotation breakdown at 10Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	support_data	time_series					linear		position&gt;angle											LET1_A_SA						
ASTRO	CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_B_R26_SECT_SA	LET1_B_R26_SECT_SA	Nominal Parker spiral angle LET1 B R26 SECT	Angle between particle direction and nominal outward Parker Spiral, based on 400km/s solar wind and corotation breakdown at 10Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	support_data	time_series		LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;angle											LET1_B_R26_SECT_SA						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates60	LET1_B_SA	LET1_B_SA	Nominal Parker spiral angle LET1 B	Angle between particle direction and nominal outward Parker spiral, based on 400km/s solar wind and corotation breakdown at 10Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	support_data	time_series					linear		position&gt;angle											LET1_B_SA						
