rbspa_rel02_ect-hope-sci-l2sa_00000000_v01.cdf	2014-11-03 15:38	121K
rbspb_rel02_ect-hope-sci-l2sa_00000000_v01.cdf	2014-11-03 15:41	121K
dmsp_r0_ssj4_00000000_v01.cdf	2014-11-21 11:28	17K
dmsp_r0_ssm_00000000_v01.cdf	2014-11-21 11:28	17K
rbspb_efw-l1_eb1_00000000_v01.cdf	2014-12-31 13:28	25K
rbspb_efw-l1_eb2_00000000_v01.cdf	2014-12-31 13:29	25K
rbspa_rel02_ect-mageis-merged-l3_00000000_v01.cdf	2014-12-31 13:29	57K
rbspb_rel02_ect-mageis-merged-l3_00000000_v01.cdf	2014-12-31 13:29	55K
rbspa_efw-l1_eb2_00000000_v01.cdf	2014-12-31 13:29	25K
rbspa_efw-l1_eb1_00000000_v01.cdf	2014-12-31 13:29	25K
ac_r0_swi_00000000_v01.cdf	2015-01-29 13:01	23K
mms1_asp_srvy_l2_00000000_v01.cdf	2015-03-06 14:46	4.7K
wi_h0_3dp_00000000_v01.cdf	2015-03-23 13:41	85K
wi_pmv3_3dp_00000000_v01.cdf	2015-03-23 13:41	38K
wi_h2_epact_00000000_v01.cdf	2015-04-10 12:41	69K
rbspb_pre_ect-mageism75-l2_00000000_v01.cdf	2015-04-29 14:30	169K
rbspa_pre_ect-mageism35-l2_00000000_v01.cdf	2015-04-29 14:30	169K
rbspb_ect-hope-sci-l2_00000000_v01.cdf	2015-04-29 14:30	200K
rbspa_ect-rept-sci-l2_00000000_v01.cdf	2015-04-29 14:30	100K
rbspa_ect-rept-sci-l3_00000000_v01.cdf	2015-04-29 14:30	94K
rbspb_pre_ect-rept-sci-l3_00000000_v01.cdf	2015-04-29 14:31	94K
rbspa_rel01_ect-rept-sci-l3_00000000_v01.cdf	2015-04-29 14:31	93K
rbspb_pre_ect-mageis-l2_00000000_v01.cdf	2015-04-29 14:31	131K
rbspa_rel01_ect-rept-sw-l2_00000000_v01.cdf	2015-04-29 14:31	62K
rbspb_rel01_ect-hope-sci-l2sa_00000000_v01.cdf	2015-04-29 14:31	120K
rbspa_ect-hope-sci-l2_00000000_v01.cdf	2015-04-29 14:31	209K
rbspb_rel01_ect-rept-sci-l2_00000000_v01.cdf	2015-04-29 14:31	100K
rbspb_ect-rept-sci-l2_00000000_v01.cdf	2015-04-29 14:31	100K
rbspb_rel01_ect-mageis-l2_00000000_v01.cdf	2015-04-29 14:31	131K
rbspb_pre_ect-mageishigh-l2_00000000_v01.cdf	2015-04-29 14:31	209K
rbspb_pre_ect-mageislow-l2_00000000_v01.cdf	2015-04-29 14:31	169K
rbspb_ect-mageis-l2_00000000_v01.cdf	2015-04-29 14:32	131K
rbspa_rel01_ect-hope-sci-l2_00000000_v01.cdf	2015-04-29 14:32	226K
rbspa_rel01_ect-rept-sci-l2_00000000_v01.cdf	2015-04-29 14:32	100K
rbspa_pre_ect-mageis-l2_00000000_v01.cdf	2015-04-29 14:32	130K
rbspa_pre_ect-rept-sci-l3_00000000_v01.cdf	2015-04-29 14:32	94K
rbspb_pre_ect-hope-sci-l2_00000000_v01.cdf	2015-04-29 14:32	200K
rbspa_pre_ect-hope-sci-l2_00000000_v01.cdf	2015-04-29 14:32	209K
rbspa_ect-mageis-l2_00000000_v01.cdf	2015-04-29 14:33	130K
rbspa_pre_ect-mageism75-l2_00000000_v01.cdf	2015-04-29 14:33	169K
rbspb_rel01_ect-hope-sci-l2_00000000_v01.cdf	2015-04-29 14:33	226K
rbspa_rel01_ect-hope-sci-l2sa_00000000_v01.cdf	2015-04-29 14:33	120K
rbspb_ect-rept-sw-l2_00000000_v01.cdf	2015-04-29 14:33	62K
rbspa_pre_ect-mageishigh-l2_00000000_v01.cdf	2015-04-29 14:33	209K
rbspa_pre_ect-rept-sw-l2_00000000_v01.cdf	2015-04-29 14:33	62K
rbspb_ect-rept-sci-l3_00000000_v01.cdf	2015-04-29 14:33	94K
rbspb_pre_ect-rept-sci-l2_00000000_v01.cdf	2015-04-29 14:33	99K
rbspb_ect-hope-sci-l2sa_00000000_v01.cdf	2015-04-29 14:33	120K
rbspb_pre_ect-mageism35-l2_00000000_v01.cdf	2015-04-29 14:33	169K
rbspa_pre_ect-mageislow-l2_00000000_v01.cdf	2015-04-29 14:33	169K
rbspa_ect-hope-sci-l2sa_00000000_v01.cdf	2015-04-29 14:33	120K
rbspb_pre_ect-rept-sw-l2_00000000_v01.cdf	2015-04-29 14:34	62K
rbspa_rel01_ect-mageis-l2_00000000_v01.cdf	2015-04-29 14:34	130K
rbspb_rel01_ect-rept-sw-l2_00000000_v01.cdf	2015-04-29 14:34	62K
rbspa_ect-rept-sw-l2_00000000_v01.cdf	2015-04-29 14:34	62K
rbspa_pre_ect-rept-sci-l2_00000000_v01.cdf	2015-04-29 14:34	99K
rbspb_rel01_ect-rept-sci-l3_00000000_v01.cdf	2015-04-29 14:34	94K
rbspa_l2_psbr_00000000_v01.cdf	2015-06-25 16:39	25K
timed_l2bv20_saber_00000000_v01.cdf	2015-08-18 12:17	112K
timed_l1bv7_saber_00000000_v01.cdf	2015-08-19 15:51	98K
mms1_asp1_srvy_l1b_stat_00000000_v01.cdf	2015-08-25 08:57	5.7K
mms1_asp2_srvy_l1b_stat_00000000_v01.cdf	2015-08-25 08:57	5.7K
mms1_asp2_srvy_l1b_beam_00000000_v01.cdf	2015-08-25 08:58	4.6K
mms1_asp1_srvy_l1b_beam_00000000_v01.cdf	2015-08-25 08:58	4.6K
isee2_3sec_ion-moments_fpe_00000000_v01.cdf	2015-09-11 09:16	33K
fa_k0_ies_00000000_v01.cdf	2016-01-20 12:29	76K
rbspa_efw-l2_e-spinfit-mgse_both_booms_00000000_v01.cdf	2016-01-26 14:17	82K
rbspb_efw-l2_e-spinfit-mgse_both_booms_00000000_v01.cdf	2016-01-26 14:17	82K
po_k2_tim_00000000_v01.cdf	2016-03-01 12:20	54K
mms1_feeps_raw_l2_ion_00000000_v01.cdf	2016-04-29 12:39	78K
mms2_feeps_raw_l2_ion_00000000_v01.cdf	2016-04-29 12:42	78K
mms3_feeps_raw_l2_ion_00000000_v01.cdf	2016-04-29 12:43	78K
mms4_feeps_raw_l2_ion_00000000_v01.cdf	2016-04-29 12:45	78K
mms1_feeps_raw_l2_electron_00000000_v01.cdf	2016-04-29 12:48	128K
mms2_feeps_raw_l2_electron_00000000_v01.cdf	2016-04-29 12:50	128K
mms3_feeps_raw_l2_electron_00000000_v01.cdf	2016-04-29 12:51	128K
mms4_feeps_raw_l2_electron_00000000_v01.cdf	2016-04-29 12:53	128K
cc_c9_cc01_00000000_v01.cdf	2016-05-26 12:17	38K
cc_c9_cc02_00000000_v01.cdf	2016-05-26 12:18	33K
d1_c9_d103_00000000_v01.cdf	2016-05-26 12:18	33K
im_k0_euv_IMAGE_Movies_00000000_v01.cdf	2016-05-26 12:19	21K
im_k0_hena_10kev_movies_00000000_v01.cdf	2016-05-26 12:19	21K
im_k0_hena_16kev_movies_00000000_v01.cdf	2016-05-26 12:19	21K
im_k0_hena_27kev_movies_00000000_v01.cdf	2016-05-26 12:19	21K
im_k0_hena_39kev_movies_00000000_v01.cdf	2016-05-26 12:19	21K
im_k0_hena_50kev_movies_00000000_v01.cdf	2016-05-26 12:19	21K
im_k0_hena_low_kev_movies_00000000_v01.cdf	2016-05-26 12:19	21K
im_k0_wic_LBH_mapped_auroral_movies_00000000_v01.cdf	2016-05-26 12:19	20K
po_h2_uvi_00000000_v01.cdf	2016-05-26 12:21	97K
po_h3_uvi_00000000_v01.cdf	2016-05-26 12:21	91K
rbspa_rel02_ect-hope-sci-l2_00000000_v01.cdf	2016-05-26 12:23	229K
rbspa_rel02_ect-mageis-l2_00000000_v01.cdf	2016-05-26 12:23	136K
rbspa_rel02_ect-mageis-l3_00000000_v01.cdf	2016-05-26 12:23	82K
rbspa_rel02_ect-rept-sci-l2_00000000_v01.cdf	2016-05-26 12:23	107K
rbspb_rel02_ect-hope-pa-l3_00000000_v01.cdf	2016-05-26 12:25	189K
rbspb_rel02_ect-hope-sci-l2_00000000_v01.cdf	2016-05-26 12:25	229K
rbspb_rel02_ect-mageis-l2_00000000_v01.cdf	2016-05-26 12:25	137K
rbspb_rel02_ect-mageis-l3_00000000_v01.cdf	2016-05-26 12:25	82K
rbspb_rel02_ect-rept-sci-l2_00000000_v01.cdf	2016-05-26 12:25	107K
vi_c9_vi01_00000000_v01.cdf	2016-05-26 12:26	285K
vi_ed_ai_00000000_v01.cdf	2016-05-26 12:26	288K
xk_c9_xkir_00000000_v01.cdf	2016-05-26 12:27	36K
xs_c9_xsbr_00000000_v01.cdf	2016-05-26 12:27	32K
xs_c9_xsod_00000000_v01.cdf	2016-05-26 12:27	36K
xt_c9_xtms_00000000_v01.cdf	2016-05-26 12:27	34K
mms1_dsp_fast_l2_swd_00000000_v01.cdf	2016-08-04 11:52	4.0K
wi_tds_wav_00000000_v01.cdf	2016-08-04 15:07	14K
sta_l2_pla_obmom_1min_00000000_v01.cdf	2016-12-13 15:12	92K
sta_l2_pla_obmom_10min_00000000_v01.cdf	2016-12-19 15:10	95K
sta_l2_pla_obmom_1hr_00000000_v01.cdf	2016-12-19 15:15	94K
stb_l2_pla_obmom_10min_00000000_v01.cdf	2016-12-19 15:20	95K
stb_l2_pla_obmom_1min_00000000_v01.cdf	2016-12-19 15:23	91K
stb_l2_pla_obmom_1hr_00000000_v01.cdf	2016-12-19 15:27	94K
isee1_b2_mfi_00000000_v01.cdf	2017-01-19 11:06	92K
isee2_b2_mfi_00000000_v01.cdf	2017-01-19 11:07	92K
a2_av_wnk_00000000_v01.cdf	2017-02-09 11:06	81K
ac_k0_gifwalk_00000000_v01.cdf	2017-02-09 11:06	18K
alouette1_neprof_tops_00000000_v01.cdf	2017-02-09 11:06	38K
alouette2_av_ago_00000000_v01.cdf	2017-02-09 11:06	82K
altt2_av_ago_00000000_v01.cdf	2017-02-09 11:06	78K
altt2_av_lim_00000000_v01.cdf	2017-02-09 11:06	78K
altt2_av_qui_00000000_v01.cdf	2017-02-09 11:06	78K
altt2_av_snt_00000000_v01.cdf	2017-02-09 11:06	78K
altt2_av_sol_00000000_v01.cdf	2017-02-09 11:06	78K
altt2_av_wnk_00000000_v01.cdf	2017-02-09 11:06	78K
apollo11_hk_dtrem_00000000_v01.cdf	2017-02-09 11:06	29K
apollo12_hk_dtrem_00000000_v01.cdf	2017-02-09 11:06	30K
apollo15_hk_dtrem_00000000_v01.cdf	2017-02-09 11:06	30K
c1_pp_fgm_00000000_v01.cdf	2017-02-09 11:06	40K
c2_pp_fgm_00000000_v01.cdf	2017-02-09 11:06	40K
c3_pp_fgm_00000000_v01.cdf	2017-02-09 11:06	40K
c4_pp_fgm_00000000_v01.cdf	2017-02-09 11:06	40K
dmspf16_r0_ssusi_00000000_v01.cdf	2017-02-09 11:06	17K
dmspf17_r0_ssusi_00000000_v01.cdf	2017-02-09 11:06	17K
dmspf18_r0_ssusi_00000000_v01.cdf	2017-02-09 11:06	17K
g0_k0_gifwalk_00000000_v01.cdf	2017-02-09 11:06	18K
ge_k0_gifwalk_00000000_v01.cdf	2017-02-09 11:06	18K
helios1_40sec_helios1_00000000_v01.cdf	2017-02-09 11:06	53K
helios1_e7_30min_particle_flux_00000000_v01.cdf	2017-02-09 11:06	38K
helios1_e7_trainor_30min_particle_flux_00000000_v01.cdf	2017-02-09 11:06	42K
helios1_e8_trainor_30min_particle_flux_00000000_v01.cdf	2017-02-09 11:06	55K
helios2_e7_30min_particle_flux_00000000_v01.cdf	2017-02-09 11:06	38K
helios2_e7_trainor_30min_particle_flux_00000000_v01.cdf	2017-02-09 11:06	42K
i1_av_acn_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_adl_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_ago_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_ala_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_ame_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_brz_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_bur_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_bzv_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_cna_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_col_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_job_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_kru_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_lau_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_lim_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_mergedstations_00000000_v01.cdf	2017-02-09 11:06	81K
i1_av_sol_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_syo_00000000_v01.cdf	2017-02-09 11:06	82K
i1_av_trm_00000000_v01.cdf	2017-02-09 11:06	82K
i1_c9_i1md_00000000_v01.cdf	2017-02-09 11:06	27K
i1_c9_i102_00000000_v01.cdf	2017-02-09 11:06	22K
i1_c9_i103_00000000_v01.cdf	2017-02-09 11:06	28K
i1_c9_i104_00000000_v01.cdf	2017-02-09 11:06	29K
i1_c9_i110_00000000_v01.cdf	2017-02-09 11:06	34K
i2_av_lim_00000000_v01.cdf	2017-02-09 11:06	81K
i2_c9_i204_00000000_v01.cdf	2017-02-09 11:06	29K
i2_c9_i208_00000000_v01.cdf	2017-02-09 11:06	34K
i2_neprof_topist3_00000000_v01.cdf	2017-02-09 11:06	38K
i2_neprof_topistorg_00000000_v01.cdf	2017-02-09 11:06	86K
i2_neproforg_topist_00000000_v01.cdf	2017-02-09 11:06	86K
l1_k0_gifwalk_00000000_v01.cdf	2017-02-09 11:06	18K
om_h0_mrg1hr_00000000_v01.cdf	2017-02-09 11:06	67K
po_k0_gifwalk_00000000_v01.cdf	2017-02-09 11:06	18K
themis_r0_esa_00000000_v01.cdf	2017-02-09 11:06	24K
themis_r0_gmag_00000000_v01.cdf	2017-02-09 11:06	24K
timed_L1Cdisk_guvi_1216A_Mercator_Movies_00000000_v01.cdf	2017-02-09 11:06	18K
timed_L1Cdisk_guvi_1304A_Mercator_Movies_00000000_v01.cdf	2017-02-09 11:06	18K
timed_L1Cdisk_guvi_1356A_Mercator_Movies_00000000_v01.cdf	2017-02-09 11:06	18K
timed_L1Cdisk_guvi_Intns3_rec_MC_log_movie_00000000_v01.cdf	2017-02-09 11:06	18K
timed_L1Cdisk_guvi_LBH1_Mercator_Movies_00000000_v01.cdf	2017-02-09 11:06	18K
timed_L1Cdisk_guvi_LBH2_Mercator_Movies_00000000_v01.cdf	2017-02-09 11:06	18K
timed_aurora_guvi_00000000_v01.cdf	2017-02-09 11:06	35K
voyager1_pls_richardson_hires_plasma_data_00000000_v01.cdf	2017-02-09 11:06	24K
voyager2_pls_richardson_hires_plasma_data_00000000_v01.cdf	2017-02-09 11:06	24K
wi_k0_gifwalk_00000000_v01.cdf	2017-02-09 11:06	18K
wi_phsp_3dp_00000000_v01.cdf	2017-02-09 11:06	29K
rbspa_rel02_ect-rept-sci-l3_00000000_v01.cdf	2017-04-04 14:54	137K
rbspb_rel02_ect-rept-sci-l3_00000000_v01.cdf	2017-04-04 14:55	137K
rbspa_rel02_ect-hope-pa-l3_00000000_v01.cdf	2017-05-31 14:14	188K
wt_tt_tst_00000000_v01.cdf	2017-07-27 15:28	37K
c3_jp_ise_00000000_v01.cdf	2017-08-14 12:23	40K
cc_c9_cc00_00000000_v01.cdf	2017-08-14 12:23	30K
cl_or_gifwalk_00000000_v01.cdf	2017-08-14 12:23	18K
cl_st_aux_00000000_v01.cdf	2017-08-14 12:24	83K
d1_c9_d100_00000000_v01.cdf	2017-08-14 12:28	30K
eq_sp_aux_00000000_v01.cdf	2017-08-14 12:28	43K
ge_or_gifwalk_00000000_v01.cdf	2017-08-14 12:29	18K
ge_wa_def_00000000_v01.cdf	2017-08-14 12:29	27K
ge_wa_pre_00000000_v01.cdf	2017-08-14 12:29	27K
ge_wo_def_00000000_v01.cdf	2017-08-14 12:29	53K
ge_wo_pre_00000000_v01.cdf	2017-08-14 12:29	52K
gm_c9_gm30_00000000_v01.cdf	2017-08-14 12:29	30K
i1_c9_i100_00000000_v01.cdf	2017-08-14 12:29	31K
i8_or_gifwalk_00000000_v01.cdf	2017-08-14 12:29	18K
ij_c9_ij00_00000000_v01.cdf	2017-08-14 12:29	30K
im_or_gifwalk_00000000_v01.cdf	2017-08-14 12:29	18K
ir_c9_ir00_00000000_v01.cdf	2017-08-14 12:30	30K
it_or_gifwalk_00000000_v01.cdf	2017-08-14 12:30	18K
po_wa_pre_00000000_v01.cdf	2017-08-14 12:30	27K
po_wo_pre_00000000_v01.cdf	2017-08-14 12:30	63K
sc_c9_sc00_00000000_v01.cdf	2017-08-14 12:31	30K
sscweb_r0_ephemeris_00000000_v01.cdf	2017-08-14 12:31	24K
stereo_orbit_combined_00000000_v01.cdf	2017-08-14 12:31	39K
vi_c9_vi00_00000000_v01.cdf	2017-08-14 12:32	30K
wi_or_gifwalk_00000000_v01.cdf	2017-08-14 12:32	18K
wi_wa_pre_00000000_v01.cdf	2017-08-14 12:32	27K
wi_wo_pre_00000000_v01.cdf	2017-08-14 12:32	53K
helios1_r0_magplasma_00000000_v01.cdf	2017-08-14 13:57	17K
helios2_r0_magplasma_00000000_v01.cdf	2017-08-14 13:57	17K
mariner2_r0_magplasma_00000000_v01.cdf	2017-08-14 13:57	17K
pioneer10_15min_gtt_00000000_v01.cdf	2017-08-14 13:58	60K
pioneer10_r0_magplasma_00000000_v01.cdf	2017-08-14 13:58	17K
pioneer11_r0_magplasma_00000000_v01.cdf	2017-08-14 13:58	17K
pioneer6_r0_magplasma_00000000_v01.cdf	2017-08-14 13:58	17K
pioneer7_r0_magplasma_00000000_v01.cdf	2017-08-14 13:58	17K
pvo_r0_magplasma_00000000_v01.cdf	2017-08-14 13:58	17K
rbspa_rel02_ect-hope-mom-l3_00000000_v01.cdf	2017-08-14 13:58	75K
rbspb_rel02_ect-hope-mom-l3_00000000_v01.cdf	2017-08-14 13:58	75K
uy_r0_magplasma_00000000_v01.cdf	2017-08-14 13:58	18K
voyager1_r0_magplasma_00000000_v01.cdf	2017-08-14 13:59	17K
mvn_swi_l2_finesvy3d_00000000_v01.cdf	2017-09-29 13:07	84K
wi_epact_step-differential-ion-flux-10m_00000000_v01.cdf	2017-10-03 15:31	82K
wi_epact_step-directional-diff-he-flux-20m_00000000_v01.cdf	2017-10-03 15:31	43K
wi_epact_step-directional-diff-fe-flux-20m_00000000_v01.cdf	2017-10-03 15:31	43K
wi_epact_step-directional-diff-h-flux-20m_00000000_v01.cdf	2017-10-03 15:32	58K
wi_epact_step-directional-diff-cno-flux-20m_00000000_v01.cdf	2017-10-03 15:33	43K
po_earth-camera-full_vis_test_00000000_v01.cdf	2018-01-03 09:26	676K
new_horizons_swap_vs_00000000_v01.cdf	2018-01-03 09:26	42K
so_5min_celpm_00000000_v01.cdf	2018-01-11 07:58	43K
po_h0_cep_00000000_v01.cdf	2018-01-24 13:01	36K
po_earth-camera-full_vis_00000000_v01.cdf	2018-01-24 13:01	913K
po_visible-imager-full_vis_00000000_v01.cdf	2018-01-24 13:01	879K
im_k2_rpi_00000000_v01.cdf	2018-01-24 13:01	54K
im_on2_fuv_00000000_v01.cdf	2018-01-24 13:25	29K
i8_h0_mag_00000000_v01.cdf	2018-02-14 08:25	41K
i8_k0_mag_00000000_v01.cdf	2018-02-14 08:25	40K
mms1_fpi_brst_l1b_des-moms-aux_00000000_v01.cdf	2018-03-21 13:28	60K
mms1_fpi_brst_l1b_dis-moms-aux_00000000_v01.cdf	2018-03-21 13:28	60K
mvn_swi_l2_finearc3d_00000000_v01.cdf	2018-04-09 13:58	152K
tha_l2_sst_test_00000000_v01.cdf	2018-04-16 10:12	338K
cnofs_cindi_ivm_500msNEW_00000000_v01.cdf	2018-04-16 18:19	122K
mms1_fsm_brst_l3_8khz_00000000_v01.cdf	2018-04-17 14:44	41K
mvn_sta_l2_2a-hkp_00000000_v01.cdf	2018-04-20 16:42	46K
mvn_sta_l2_cd-32e8d32m_00000000_v01.cdf	2018-04-24 16:21	12M
mvn_sta_l2_cf-16e4d16a16m_00000000_v01.cdf	2018-04-24 16:41	23M
mvn_sta_l2_c2-32e32m_00000000_v01.cdf	2018-04-25 17:37	1.5M
mvn_sta_l2_c4-4e64m_00000000_v01.cdf	2018-04-25 17:42	485K
mvn_sta_l2_cc-32e8d32m_00000000_v01.cdf	2018-04-26 13:10	12M
mvn_sta_l2_ce-16e4d16a16m_00000000_v01.cdf	2018-04-26 13:21	23M
mvn_sta_l2_d6-events_00000000_v01.cdf	2018-04-26 14:47	57K
mvn_sta_l2_d7-fsthkp_00000000_v01.cdf	2018-04-26 14:51	41K
mvn_swe_l2_svy3d_00000000_v01.cdf	2018-04-26 18:24	44K
uy_proton-fit-parameters_swooops_00000000_v01.cdf	2018-05-24 14:50	36K
tss-1r_r0_rope_00000000_v01.cdf	2018-06-05 10:39	22K
tss-1r_r0_temag_00000000_v01.cdf	2018-06-05 10:40	20K
de1_1minrims_emp-model_00000000_v01.cdf	2018-07-26 13:53	245K
tss-1r_r0_dcore_00000000_v01.cdf	2018-08-09 14:24	18K
tss-1r_r0_dply_00000000_v01.cdf	2018-08-09 14:24	18K
tss-1r_r0_drb_00000000_v01.cdf	2018-08-09 14:25	18K
tss-1r_r0_emp_00000000_v01.cdf	2018-08-09 14:25	18K
tss-1r_r0_sahk_00000000_v01.cdf	2018-08-09 14:25	18K
tss-1r_r0_score_00000000_v01.cdf	2018-08-09 14:26	17K
tss-1r_r0_sets_00000000_v01.cdf	2018-08-09 14:26	18K
iss_27day-averages_am2-02_00000000_v01.cdf	2018-08-21 09:21	9.5K
erg_hep_l2_3dflux_00000000_v01.cdf	2018-11-28 15:57	9.3K
tss-1r_r0_cas_00000000_v01.cdf	2018-12-04 13:50	18K
voyager1_48Sec_MagneticField_NearTerminationShock_v01.cdf	2019-02-06 13:57	34K
thg_l2_mag_tool_000000_v01.cdf	2019-02-06 13:57	34K
voyager2_48Sec_MagneticField_NearTerminationShock_v01.cdf	2019-02-06 14:00	34K
mvn_sta_l2_d0-32e4d16a8m_00000000_v01.cdf	2019-02-07 18:18	9.4M
mvn_sta_l2_c6-32e64m_00000000_v01.cdf	2019-02-08 15:40	1.4M
mvn_sta_l2_c8-32e16d_00000000_v01.cdf	2019-02-08 17:33	494K
mvn_sta_l2_d1-32e4d16a8m_00000000_v01.cdf	2019-02-08 17:54	9.4M
mvn_sta_l2_ca-16e4d16a_00000000_v01.cdf	2019-02-08 18:03	767K
mvn_sta_l2_d4-4d16a2m_00000000_v01.cdf	2019-02-11 11:50	205K
mvn_sta_l2_db-1024tof_00000000_v01.cdf	2019-02-11 13:51	66K
c1_cp_fgm_spin_00000000_v01.cdf	2019-02-25 10:55	46K
c1_pp_asp_00000000_v01.cdf	2019-02-25 10:55	32K
c1_pp_cis_00000000_v01.cdf	2019-02-25 10:55	51K
c1_pp_dwp_00000000_v01.cdf	2019-02-25 10:55	47K
c1_pp_edi_00000000_v01.cdf	2019-02-25 10:55	35K
c1_pp_efw_00000000_v01.cdf	2019-02-25 10:55	43K
c1_pp_pea_00000000_v01.cdf	2019-02-25 10:55	40K
c1_pp_rap_00000000_v01.cdf	2019-02-25 10:55	48K
c1_pp_sta_00000000_v01.cdf	2019-02-25 10:55	47K
c1_pp_whi_00000000_v01.cdf	2019-02-25 10:55	43K
c1_up_fgm_00000000_v01.cdf	2019-02-25 10:55	33K
c1_waveform_wbd_00000000_v01.cdf	2019-02-25 10:55	39K
c1_waveform_wbd_bm2_00000000_v01.cdf	2019-02-25 10:55	8.8K
c2_cp_fgm_spin_00000000_v01.cdf	2019-02-25 10:55	46K
c2_pp_asp_00000000_v01.cdf	2019-02-25 10:55	32K
c2_pp_dwp_00000000_v01.cdf	2019-02-25 10:55	47K
c2_pp_edi_00000000_v01.cdf	2019-02-25 10:55	37K
c2_pp_efw_00000000_v01.cdf	2019-02-25 10:55	43K
c2_pp_pea_00000000_v01.cdf	2019-02-25 10:55	40K
c2_pp_rap_00000000_v01.cdf	2019-02-25 10:55	48K
c2_pp_sta_00000000_v01.cdf	2019-02-25 10:55	47K
c2_pp_whi_00000000_v01.cdf	2019-02-25 10:55	43K
c2_up_fgm_00000000_v01.cdf	2019-02-25 10:55	33K
c2_waveform_wbd_00000000_v01.cdf	2019-02-25 10:55	39K
c2_waveform_wbd_bm2_00000000_v01.cdf	2019-02-25 10:55	8.8K
c3_cp_fgm_spin_00000000_v01.cdf	2019-02-25 10:55	46K
c3_pp_asp_00000000_v01.cdf	2019-02-25 10:55	32K
c3_pp_cis_00000000_v01.cdf	2019-02-25 10:55	51K
c3_pp_dwp_00000000_v01.cdf	2019-02-25 10:55	47K
c3_pp_edi_00000000_v01.cdf	2019-02-25 10:55	37K
c3_pp_efw_00000000_v01.cdf	2019-02-25 10:55	43K
c3_pp_pea_00000000_v01.cdf	2019-02-25 10:55	40K
c3_pp_rap_00000000_v01.cdf	2019-02-25 10:55	48K
c3_pp_sta_00000000_v01.cdf	2019-02-25 10:55	47K
c3_pp_whi_00000000_v01.cdf	2019-02-25 10:55	43K
c3_up_fgm_00000000_v01.cdf	2019-02-25 10:55	33K
c3_waveform_wbd_00000000_v01.cdf	2019-02-25 10:55	39K
c3_waveform_wbd_bm2_00000000_v01.cdf	2019-02-25 10:55	8.8K
c4_cp_fgm_spin_00000000_v01.cdf	2019-02-25 10:55	46K
c4_pp_asp_00000000_v01.cdf	2019-02-25 10:55	32K
c4_pp_cis_00000000_v01.cdf	2019-02-25 10:55	51K
c4_pp_dwp_00000000_v01.cdf	2019-02-25 10:55	47K
c4_pp_edi_00000000_v01.cdf	2019-02-25 10:55	35K
c4_pp_efw_00000000_v01.cdf	2019-02-25 10:55	43K
c4_pp_pea_00000000_v01.cdf	2019-02-25 10:55	40K
c4_pp_rap_00000000_v01.cdf	2019-02-25 10:55	48K
c4_pp_sta_00000000_v01.cdf	2019-02-25 10:55	47K
c4_pp_whi_00000000_v01.cdf	2019-02-25 10:55	43K
c4_up_fgm_00000000_v01.cdf	2019-02-25 10:55	33K
c4_waveform_wbd_00000000_v01.cdf	2019-02-25 10:55	39K
c4_waveform_wbd_bm2_00000000_v01.cdf	2019-02-25 10:55	8.8K
cl_jp_pcy_00000000_v01.cdf	2019-02-25 10:58	36K
cl_sp_aux_00000000_v01.cdf	2019-02-25 10:58	93K
cn_k0_asi_00000000_v01.cdf	2019-02-25 10:58	31K
cn_k0_bars_00000000_v01.cdf	2019-02-25 10:58	19K
cn_k0_mari_00000000_v01.cdf	2019-02-25 10:58	25K
cn_k0_mpa_00000000_v01.cdf	2019-02-25 10:58	19K
cn_k1_mari_00000000_v01.cdf	2019-02-25 10:58	20K
dn_k0_gbay_00000000_v01.cdf	2019-02-25 10:59	22K
dn_k0_hank_00000000_v01.cdf	2019-02-25 10:59	22K
dn_k0_icew_00000000_v01.cdf	2019-02-25 10:59	22K
dn_k0_kapu_00000000_v01.cdf	2019-02-25 10:59	22K
dn_k0_pace_00000000_v01.cdf	2019-02-25 10:59	22K
dn_k0_pykk_00000000_v01.cdf	2019-02-25 10:59	22K
dn_k0_sask_00000000_v01.cdf	2019-02-25 10:59	22K
dscovr_at_def_00000000_v01.cdf	2019-02-25 10:59	31K
dscovr_at_pre_00000000_v01.cdf	2019-02-25 10:59	31K
dscovr_h0_mag_00000000_v01.cdf	2019-02-25 10:59	40K
dscovr_h1_fc_00000000_v01.cdf	2019-02-25 10:59	49K
dscovr_orbit_pre_00000000_v01.cdf	2019-02-25 10:59	27K
fm_k0_kilp_00000000_v01.cdf	2019-02-25 11:01	29K
