ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	solo_l2_mag-rtn-normal	B_RTN	B RTN	Magnetic field vector in RTN coordinates		data		nT		PRI&gt;Primary Sensor	1.0E-9&gt;T							EPOCH			time_series	f11.4		LBL1_B_RTN		RTN				REP1_B_RTN		1	nan	80000.0	-80000.0	linear		1.0e+10	-1.0e+10				
ASTRO	CDF_UCHAR	3	1:[3]	F/T	OOOOO	solo_l2_mag-rtn-normal	LBL1_B_RTN	Axis Label for B in RTN coordinates	Axis label for magnetic field vectors		metadata																A2																					
ASTRO	CDF_UCHAR	1	1:[3]	F/T	OOOOO	solo_l2_mag-rtn-normal	REP1_B_RTN	Vector representation for B	Vector representation for magnetic field vectors		support_data																A1																					
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal	VECTOR_TIME_RESOLUTION	Cadence	Number of mag field vectors per second		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	f8.3	Cadence										nan	1920.0	0.0	linear		1920.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal	VECTOR_RANGE	Range	Magnetic field vector components&apos; range		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	I1	Vector Range										254	3	0	linear		3	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal	QUALITY_BITMASK	Quality bitmask	Detailed information about the quality of the magnetic field vector	This is a bitwise variable, meaning that multiple flagscan be set for a single time, by adding flag values.Single bit flags for this data Bit1: INBOARDPRIMARY,L2 data is from inboard sensor; Bit2: SCETUNSYNC, instrument time not synchronised with SC time; Bit3: MAGHEATERON, MAG heater operating; Bit4: TONEREMOVED, interference tones were detected and removed from this data point; Bit5: THRUSTERREMOVED thrusters were firing and influence has been removed from this data point; Bit6: SCINTERFERENCE, SC generated interference detected but not removed; Bit7: SAMOVEMENT, solar array movement occurred; Bit8: INSTRUMENTREMOVED, interference field signal from another instrument operation has been detected and removed; Refer to SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I5	Quality bitmask										65534	2	0	linear		65535	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal	QUALITY_FLAG	Quality flag	High level information about the quality of the magnetic field vector	Flag setting: 0:Bad data; 1: Known problems use at your own risk; 2: Survey data, possibly not publication quality; 3: Good for publication subject to PI approval; 4: Excellent data which has received special treatment; refer SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I1	Quality flag										254	4	0	linear		4	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_mag-srf-burst	EPOCH	EPOCH (Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		metadata		ns			1.0E-9&gt;s										time_series	I	EPOCH										9999-12-31T23:59:59.999999999	644241669186987310	644328069176526695	linear		9999-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999				
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	solo_l2_mag-srf-burst	B_SRF	B SRF	Magnetic field vector in spacecraft reference frame		data		nT		PRI&gt;Primary Sensor	1.0E-9&gt;T							EPOCH			time_series	f11.4		LBL1_B_SRF		SOLO_SRF				REP1_B_SRF		1	nan	80000.0	-80000.0	linear		1.0e+10	-1.0e+10				
ASTRO	CDF_UCHAR	3	1:[3]	F/T	OOOOO	solo_l2_mag-srf-burst	LBL1_B_SRF	Axis Label for B	Axis label for magnetic field vectors		metadata																A2																					
ASTRO	CDF_UCHAR	1	1:[3]	F/T	OOOOO	solo_l2_mag-srf-burst	REP1_B_SRF	Vector representation for B	Vector representation for magnetic field vectors		metadata																A1																					
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_mag-srf-burst	VECTOR_TIME_RESOLUTION	Cadence	Number of mag field vectors per second		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	f8.3	Vector Time Resolution										nan	1920.0	0.0	linear		1920.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-srf-burst	VECTOR_RANGE	Vector Range	Magnetic field vector components&apos; range		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	I1	Vector Range										254	3	0	linear		3	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_mag-srf-burst	QUALITY_BITMASK	Quality bitmask	Detailed information about the quality of the magnetic field vector	This is a bitwise variable, meaning that multiple flagscan be set for a single time, by adding flag values.Single bit flags for this data Bit1: INBOARDPRIMARY,L2 data is from inboard sensor; Bit2: SCETUNSYNC, instrument time not synchronised with SC time; Bit3: MAGHEATERON, MAG heater operating; Bit4: TONEREMOVED, interference tones were detected and removed from this data point; Bit5: THRUSTERREMOVED thrusters were firing and influence has been removed from this data point; Bit6: SCINTERFERENCE, SC generated interference detected but not removed; Bit7: SAMOVEMENT, solar array movement occurred; Bit8: INSTRUMENTREMOVED, interference field signal from another instrument operation has been detected and removed; Refer to SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I5	Quality bitmask										65534	2	0	linear		65535	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-srf-burst	QUALITY_FLAG	Quality flag	High level information about the quality of the magnetic field vector	Flag setting: 0:Bad data; 1: Known problems use at your own risk; 2: Survey data, possibly not publication quality; 3: Good for publication subject to PI approval; 4: Excellent data which has received special treatment; refer SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I1	Quality flag										254	4	0	linear		4	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_mag-srf-normal	EPOCH	EPOCH (Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		metadata		ns			1.0E-9&gt;s										time_series	I	EPOCH										9999-12-31T23:59:59.999999999	644241669202004328	644328069145004033	linear		9999-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999				
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	solo_l2_mag-srf-normal	B_SRF	B SRF	Magnetic field vector in spacecraft reference frame		data		nT		PRI&gt;Primary Sensor	1.0E-9&gt;T							EPOCH			time_series	f11.4		LBL1_B_SRF		SOLO_SRF				REP1_B_SRF		1	nan	80000.0	-80000.0	linear		1.0e+10	-1.0e+10				
ASTRO	CDF_UCHAR	3	1:[3]	F/T	OOOOO	solo_l2_mag-srf-normal	LBL1_B_SRF	Axis Label for B	Axis label for magnetic field vectors		metadata																A2																					
ASTRO	CDF_UCHAR	1	1:[3]	F/T	OOOOO	solo_l2_mag-srf-normal	REP1_B_SRF	Vector representation for B	Vector representation for magnetic field vectors		metadata																A1																					
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_mag-srf-normal	VECTOR_TIME_RESOLUTION	Cadence	Number of mag field vectors per second		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	f8.3	Vector Time Resolution										nan	1920.0	0.0	linear		1920.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-srf-normal	VECTOR_RANGE	Vector Range	Magnetic field vector components&apos; range		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	I1	Vector Range										254	3	0	linear		3	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_mag-srf-normal	QUALITY_BITMASK	Quality bitmask	Detailed information about the quality of the magnetic field vector	This is a bitwise variable, meaning that multiple flagscan be set for a single time, by adding flag values.Single bit flags for this data Bit1: INBOARDPRIMARY,L2 data is from inboard sensor; Bit2: SCETUNSYNC, instrument time not synchronised with SC time; Bit3: MAGHEATERON, MAG heater operating; Bit4: TONEREMOVED, interference tones were detected and removed from this data point; Bit5: THRUSTERREMOVED thrusters were firing and influence has been removed from this data point; Bit6: SCINTERFERENCE, SC generated interference detected but not removed; Bit7: SAMOVEMENT, solar array movement occurred; Bit8: INSTRUMENTREMOVED, interference field signal from another instrument operation has been detected and removed; Refer to SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I5	Quality bitmask										65534	2	0	linear		65535	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-srf-normal	QUALITY_FLAG	Quality flag	High level information about the quality of the magnetic field vector	Flag setting: 0:Bad data; 1: Known problems use at your own risk; 2: Survey data, possibly not publication quality; 3: Good for publication subject to PI approval; 4: Excellent data which has received special treatment; refer SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I1	Quality flag										254	4	0	linear		4	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	Epoch	Epoch	Default time	Primary time used as a reference in the file. Epoch is taken at the middle of the current HFR data sample measurement.	support_data		ns					15258 ns		J2000	Terrestrial Time							Epoch						Spacecraft barycenter				9999-12-31T23:59:59.999999999	2029-12-31T23:59:59.999000000	1990-01-01T00:00:00.000000000	linear		2029-12-31T23:59:59.999000000	1990-01-01T00:00:00.000000000	0.5			INCREASE
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	NUM	NUM	RPW HFR record index number	Index of record in current file	support_data												Epoch			time_series	I10.0	Record index										4294967295	4294967294	1	linear		4294967294	1				INCREASE
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	TIME_INTERPOL_FLAG	TIME_INTERPOL_FLAG	Time interpolation flag	Flag to indicate if the current EPOCH value is computed from an interpolated time or actual time as returned in the packet (0=actual, 1=interpolated)	support_data												Epoch			time_series	I1.1	interpol. time flag										255	1	0	linear		1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	QUALITY_FLAG	QUALITY_FLAG	Quality flag	Flag to indicate the quality of the data	support_data												Epoch			time_series	I1.1	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	QUALITY_BITMASK	QUALITY_BITMASK	Bitmask flag	Flag to indicate any context information or status at the receiver or experiment level	support_data												Epoch			time_series	I5	Bitmask flag										65535	65534	0	linear		65534	0				
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	SWEEP_NUM	SWEEP_NUM	HFR sweep index number	HFR sweep index number in the current file	data												Epoch			time_series	I10.0	HFR sweep index										4294967295	4294967294	1	linear		4294967294	1				
ASTRO	CDF_REAL8	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	SAMPLE_TIME	SAMPLE_TIME	Time in of the HFR data sample since the beginning of the current sweep	Time in of the HFR data sample since the beginning of the current sweep. Time is computed at the middle of the measurement.	support_data		us										Epoch			time_series	F10.0	HFR sample time										-1.0e+31	1.0e+30	0.0	linear		1.0e+30	0.0	0.5			
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	TICKS_NR	TICKS_NR	Number of ticks	Number of ticks between two HFR samples	support_data												Epoch			time_series	I10.0	TNR ticks						RPW				4294967295	4294967294	0	linear		4294967294	0				
ASTRO	CDF_REAL8	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	DELTA_TIME	DELTA_TIME	RPW HFR band delta time	Delta time of the HF band bewteen two data samples in microseconds. Computed from TICKS_NR * (1 tick = 15.258 us)	support_data		usec										Epoch			time_series	F10.0	HFR delta time						RPW				-1.0e+31	1.0e+30	0.0	linear		1.0e+30	0.0				INCREASE
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	SWEEP_MODE	SWEEP_MODE	HFR sweep mode of the current record	HFR sweep mode of the current record. Possible values are: 0=Automatic sweep, 1=List sweep.	data												Epoch			time_series	I1.1	HFR sweep mode										255	1	0	linear		1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	SURVEY_MODE	SURVEY_MODE	THR survey mode	Flag to indicate if the receiver in the SURVEY_BURST (=1) or SURVEY_NORMAL (=0) mode	data												Epoch			time_series	I1.1	THR survey mode										255	1	0	linear		1	0				
ASTRO	CDF_UINT1	1	1:[2]	T/T	OOOOO	solo_l2_rpw-hfr-surv	CHANNEL_STATUS	CHANNEL_STATUS	HFR channel status of the current record	HFR channel status of the current record. Possible values are: 0=OFF, 1=ON.	support_data												Epoch			time_series	I3.3		CHANNEL_LABEL									255	254	0	linear		254	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	CALIBRATION_LEVEL	CALIBRATION_LEVEL	receiver calibration level	Internal calibration level (0=no calibration)	data												Epoch			time_series	I1.1	TNR Cal. Level										255	1	0	linear		1	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	AVERAGE_NR	AVERAGE_NR	Number of averages	Number of averages applied  (16, 32, 64 or 128)	data												Epoch			time_series	I3.3	averages										255	128	16	linear		128	16				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	FRONT_END	FRONT_END	Front end setting	Front end setting (0= GND, 1=PREAMP, 2=CAL)	data												Epoch			time_series	I1.1		FRONT_END_LABEL									255	2	0	linear		2	0				
ASTRO	CDF_UINT1	1	1:[2]	T/T	OOOOO	solo_l2_rpw-hfr-surv	SENSOR_CONFIG	SENSOR_CONFIG	THR sensor configuration	Indicates the THR sensor configuration (V1=1, V2=2, V3=3, V1-V2=4, V2-V3=5, V3-V1=6, B_MF=7, HF_V1-V2=9, HF_V2-V3=10, HF_V3-V1=11)	data												Epoch			time_series	I1.1	THR sensor config.										255	9	0	linear		9	0				
ASTRO	CDF_UINT1	1	1:[15]	T/T	OOOOO	solo_l2_rpw-hfr-surv	RPW_STATUS	RPW_STATUS	RPW status	Flag to indicate the status of 15 RPW sub-systems	data												Epoch			time_series	I1.1	RPW status										255	1	0	linear		1	0				
ASTRO	CDF_UINT1	1	1:[4]	T/T	OOOOO	solo_l2_rpw-hfr-surv	TEMPERATURE	TEMPERATURE	PA temperature	Temperature of the 3 HF PAs and analog. in degrees. In the case of an internal calibration mode, it contains the PCB temperature and the 3 Voltages.	data		&#176;										Epoch			time_series	I3.3		TEMPERATURE_LABEL									255	254	0	linear		254	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	HFR_BAND	HFR_BAND	HFR frequency band of the current record	HFR frequency band of the current record. Possible values are: 1=HF1, 2=HF2.	support_data												Epoch			time_series	I3.3	HFR band										255	254	0	linear		2	1				
ASTRO	CDF_UINT1	1	1:[1]	F/T	OOOOO	solo_l2_rpw-hfr-surv	INTEGRATION_TIME	INTEGRATION_TIME	Integration time of HFR	Integration time of a single measurement on HF band in milliseconds. Total measurement duration T (ms) over a sweep cycle is T = AVERAGE_NR * INTEGRATION_TIME * N_FREQ, where AVERAGE_NR is the number of averages (i.e., 16, 32, 64 or 128) and N_FREQ is the number of frequencies in the current sweep.	support_data		ms										Epoch			time_series	I1.1	Int. Time										255.0	2.0	0.0	linear		1.0	1.0				
ASTRO	CDF_UINT1	1	1:[1]	F/T	OOOOO	solo_l2_rpw-hfr-surv	BANDWIDTH	BANDWIDTH	Frequency bandwidth	HFR frequency bandwidth in kHz	support_data		kHz										Epoch			time_series	I3.3	Bandwidth										255	254	0	linear		30	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	FREQUENCY	FREQUENCY	Frequency of analysis	Frequency of analysis in kHz	support_data		kHz										Epoch			time_series	I5.5	Frequency										65535	16400	4	linear		16400	4				
ASTRO	CDF_DOUBLE	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	AGC1	AGC1	Automatic Gain Control of the current record on channel 1	Automatic Gain Control of the current record on channel 1	data		V^2/Hz										Epoch			time_series	F12.5	AGC1										-1.0e+31	1.0e+30	0.0	linear		1.0e+30	0.0				
ASTRO	CDF_DOUBLE	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	AGC2	AGC2	Automatic Gain Control of the current record on channel 2	Automatic Gain Control of the current record on channel 2	data		V^2/Hz										Epoch			time_series	F12.5	AGC2										-1.0e+31	1.0e+30	0.0	linear		1.0e+30	0.0				
ASTRO	CDF_CHAR	8	1:[2]	F/T	OOOOO	solo_l2_rpw-hfr-surv	CHANNEL_LABEL	CHANNEL_LABEL	Label for channel status		metadata																A8																					
ASTRO	CDF_CHAR	16	1:[15]	F/T	OOOOO	solo_l2_rpw-hfr-surv	RPW_STATUS_LABEL	RPW_STATUS_LABEL	Label for RPW status		metadata																A16																					
ASTRO	CDF_CHAR	8	1:[4]	F/T	OOOOO	solo_l2_rpw-hfr-surv	TEMPERATURE_LABEL	TEMPERATURE_LABEL	Label for PA temperature		metadata																A8																					
ASTRO	CDF_CHAR	8	1:[3]	F/T	OOOOO	solo_l2_rpw-hfr-surv	FRONT_END_LABEL	FRONT_END_LABEL	Label for FRONT_END		metadata																A8																					
ASTRO	CDF_DOUBLE	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	FLUX_DENSITY1	FLUX_DENSITY1	Power density flux channel 1	Flux of the power spectral density for channel 1 with antenna gain	data		W/m^2/Hz										Epoch			time_series	F12.5	HFR power 2										-1.0e+31	1.0e+30	0.0	linear		1.0e+30	0.0				
ASTRO	CDF_DOUBLE	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	FLUX_DENSITY2	AGC2	Power density flux channel 2	Flux of the power spectral density for channel 2 with antenna gain	data		W/m^2/Hz										Epoch			time_series	F12.5	HFR power 2										-1.0e+31	1.0e+30	0.0	linear		1.0e+30	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-hfr-surv	SYNCHRO_FLAG	SYNCHRO_FLAG	Receiver time synchronisation flag	Flag to indicate if the receiver time is synchronised or not (0=Not synchronized, 1=Synchronized)	support_data												Epoch			time_series	I1.1	Time sync. Flag										255	1	0	linear		1	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
