Num	Metadata File Name	SPASE Resource ID from XML description	SPASE Revise	SPASE Review	Metadata Contact	Revision Note	Revised SPASE Resource ID	Review Notes
1199	NASA/NumericalData/DE2/PT16S.xml	NASA/NumericalData/DE2/PT16S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1200	NASA/NumericalData/DE2/IDM/PT0.25S.xml	NASA/NumericalData/DE2/IDM/PT0.25S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1201	NASA/NumericalData/DE2/WATS/PT2S.xml	NASA/NumericalData/DE2/WATS/PT2S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1202	NASA/NumericalData/DE1/SAI/PT3M.xml	NASA/NumericalData/DE1/SAI/PT3M	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1203	NASA/NumericalData/DE1/EICS/PT96S.xml	NASA/NumericalData/DE1/EICS/PT96S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1204	NASA/NumericalData/IGS/GPS_Receiver/TEC/PT15M.xml	NASA/NumericalData/IGS/GPS_Receiver/TEC/PT15M	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1205	NASA/NumericalData/IGS/GPS_Receiver/TEC/PT60M.xml	NASA/NumericalData/IGS/GPS_Receiver/TEC/PT60M	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1206	NASA/NumericalData/IGS/GPS_Receiver/TEC/PT120M.xml	NASA/NumericalData/IGS/GPS_Receiver/TEC/PT120M	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1207	NASA/NumericalData/Helios1/E1/PT40.5S.xml	NASA/NumericalData/Helios1/E1/PT40.5S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1208	NASA/NumericalData/Helios2/E3/PT40.5S.xml	NASA/NumericalData/Helios2/E3/PT40.5S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1209	NASA/NumericalData/Hawkeye/MAG/PT1.9S.xml	NASA/NumericalData/Hawkeye/MAG/PT1.9S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1210	NASA/NumericalData/ISIS1/SFS/TOPS.xml	NASA/NumericalData/ISIS1/SFS/TOPS	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1211	NASA/NumericalData/ISIS2/SFS/TOPIST.xml	NASA/NumericalData/ISIS2/SFS/TOPIST	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1212	NASA/NumericalData/ISIS2/SFS/TOPS.xml	NASA/NumericalData/ISIS2/SFS/TOPS	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1213	NASA/NumericalData/Interball-2/SK3/KP/PT120S.xml	NASA/NumericalData/Interball-2/SK3/KP/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1214	NASA/NumericalData/Interball-2/DOK2A/KP/PT120S.xml	NASA/NumericalData/Interball-2/DOK2A/KP/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1215	NASA/NumericalData/Interball-2/PROMICS3/KP/PT120S.xml	NASA/NumericalData/Interball-2/PROMICS3/KP/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1216	NASA/NumericalData/Interball-2/IMAP3/PT120S.xml	NASA/NumericalData/Interball-2/IMAP3/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1217	NASA/NumericalData/Interball-2/Ephemeris/PT120S.xml	NASA/NumericalData/Interball-2/Ephemeris/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1218	NASA/NumericalData/IMAGE/RPI/PT1M.xml	NASA/NumericalData/IMAGE/RPI/PT1M	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1219	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H.xml	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1220	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H.xml	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1221	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H.xml	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1222	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H.xml	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1223	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H.xml	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1224	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H.xml	NASA/NumericalData/IMAGE/HK/CDAWeb/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1225	NASA/DisplayData/IMAGE/EUV/PT600S.xml	NASA/DisplayData/IMAGE/EUV/PT600S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1226	NASA/DisplayData/IMAGE/HENA/124S.xml	NASA/DisplayData/IMAGE/HENA/124S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1227	NASA/DisplayData/IMAGE/LENA/PT124S.xml	NASA/DisplayData/IMAGE/LENA/PT124S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1228	NASA/DisplayData/IMAGE/MENA/PT124S.xml	NASA/DisplayData/IMAGE/MENA/PT124S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1229	NASA/NumericalData/IMAGE/RPI/PT24H.xml	NASA/NumericalData/IMAGE/RPI/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1230	NASA/DisplayData/IMAGE/FUV/SIE/PT124S.xml	NASA/DisplayData/IMAGE/FUV/SIE/PT124S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1231	NASA/DisplayData/IMAGE/FUV/SIP/PT124S.xml	NASA/DisplayData/IMAGE/FUV/SIP/PT124S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1232	NASA/DisplayData/IMAGE/FUV/WIC/PT124S.xml	NASA/DisplayData/IMAGE/FUV/WIC/PT124S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1233	NASA/NumericalData/IMAGE/Orbit/Predict/PT120S.xml	NASA/NumericalData/IMAGE/Orbit/Predict/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1234	NASA/NumericalData/Interball-1/AKR2/KP/PT120S.xml	NASA/NumericalData/Interball-1/AKR2/KP/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1235	NASA/NumericalData/Interball-1/CORALL/PT120S.xml	NASA/NumericalData/Interball-1/CORALL/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1236	NASA/NumericalData/Interball-1/DOK2-SKA-2/PT2M.xml	NASA/NumericalData/Interball-1/DOK2-SKA-2/PT2M	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1237	NASA/NumericalData/Interball-1/PROMICS3/PT120S.xml	NASA/NumericalData/Interball-1/PROMICS3/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1238	NASA/NumericalData/Interball-1/MIFM/PT120S.xml	NASA/NumericalData/Interball-1/MIFM/PT120S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1239	NASA/NumericalData/Interball-1/VDP/PT2M.xml	NASA/NumericalData/Interball-1/VDP/PT2M	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1240	NASA/NumericalData/Interball-1/MIFM/PT2M.xml	NASA/NumericalData/Interball-1/MIFM/PT2M	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1241	NASA/NumericalData/LANL/1997/MPA/PT1S.xml	NASA/NumericalData/LANL/1997/MPA/PT1S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1242	NASA/NumericalData/LANL/1989/MPA/PT1S.xml	NASA/NumericalData/LANL/1989/MPA/PT1S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1243	NASA/NumericalData/POLAR/HYDRA/Moments/PT14S.xml	NASA/NumericalData/POLAR/HYDRA/Moments/PT14S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1244	NASA/NumericalData/POLAR/EFI/Despun/PT6S.xml	NASA/NumericalData/POLAR/EFI/Despun/PT6S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1245	NASA/NumericalData/POLAR/Ephemeris/Attitude/PT60S.xml	NASA/NumericalData/POLAR/Ephemeris/Attitude/PT60S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1246	NASA/DisplayData/POLAR/VIS/EJ.xml	NASA/DisplayData/POLAR/VIS/EJ	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1247	NASA/NumericalData/POLAR/CAMMICE/Fluxes/PT204S.xml	NASA/NumericalData/POLAR/CAMMICE/Fluxes/PT204S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1248	NASA/NumericalData/POLAR/HYDRA/PT13.8S.xml	NASA/NumericalData/POLAR/HYDRA/PT13.8S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1249	NASA/DisplayData/POLAR/UVI/H0.xml	NASA/DisplayData/POLAR/UVI/H0	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1250	NASA/DisplayData/POLAR/UVI/H1.xml	NASA/DisplayData/POLAR/UVI/H1	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1251	NASA/NumericalData/POLAR/CEPPAD/PT100S.xml	NASA/NumericalData/POLAR/CEPPAD/PT100S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1252	NASA/NumericalData/POLAR/EFI/KeyParameters/PT6S.xml	NASA/NumericalData/POLAR/EFI/KeyParameters/PT6S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1253	NASA/NumericalData/POLAR/HYDRA/PT55S.xml	NASA/NumericalData/POLAR/HYDRA/PT55S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1254	NASA/DisplayData/POLAR/PIXIE/CDAWEB.xml	NASA/DisplayData/POLAR/PIXIE/CDAWEB	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1255	NASA/NumericalData/POLAR/PWI/KeyParameters/PT300S.xml	NASA/NumericalData/POLAR/PWI/KeyParameters/PT300S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1256	NASA/NumericalData/POLAR/Ephemeris/KeyParameters/PT24H.xml	NASA/NumericalData/POLAR/Ephemeris/KeyParameters/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1257	NASA/DisplayData/POLAR/VIS/PT240S.xml	NASA/DisplayData/POLAR/VIS/PT240S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1258	NASA/DisplayData/POLAR/VIS/PT300S.xml	NASA/DisplayData/POLAR/VIS/PT300S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1259	NASA/NumericalData/POLAR/Ephemeris/Attitude/PT24H.xml	NASA/NumericalData/POLAR/Ephemeris/Attitude/PT24H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1260	NASA/NumericalData/ParkerSolarProbe/MAGandPLS/PT1H.xml	NASA/NumericalData/ParkerSolarProbe/MAGandPLS/PT1H	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1261	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BandpassFilter/DV12/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BandpassFilter/DV12/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1262	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BandpassFilter/DV34/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BandpassFilter/DV34/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1263	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BandpassFilter/SCM/U/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BandpassFilter/SCM/U/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1264	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BandpassFilter/SCM/MediumFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BandpassFilter/SCM/MediumFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1265	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/DV12/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/DV12/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1266	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/DV34/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/DV34/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1267	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/D/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/D/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1268	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/E/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/E/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1269	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/F/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/F/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1270	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/X/MediumFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/X/MediumFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1271	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/U/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/U/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1272	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/V/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/V/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1273	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/V5/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/V5/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1274	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/DV12-DV34/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/DV12-DV34/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1275	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/D-E/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/D-E/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1276	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/D-F/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/D-F/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1277	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/E-F/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/E-F/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1278	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BurstMemory/DV/PT0.0068267S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BurstMemory/DV/PT0.0068267S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1279	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BurstMemory/SCM/PT0.0068267S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BurstMemory/SCM/PT0.0068267S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1280	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/DV12/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/DV12/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1281	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/DV34/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/DV34/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1282	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/SCM/U/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/SCM/U/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1283	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/SCM/V/LowFrequency/HighGain/PT0.873813S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/SCM/V/LowFrequency/HighGain/PT0.873813S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
1284	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/DV12/HighGain/PT6.99054S.xml	NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/DV12/HighGain/PT6.99054S	LFB	LFB	Lee.Frost.Bargatze	Added DOI and PublicationInfo minted by LFB, metadata versioned up to SPASE 2.6.0, reviewed by LFB 20230727		
